Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,protocol__0,protocol__6,protocol__17,target
5002969,4,4,371,972,371,0,92.75,185.5,972,0,243.0,486.0,268.4405999717,1.5990504838,714709.857142857,1890238.58234866,5001368,6,1601,533.6666666667,228.1629534638,727,282,5002963,1667654.33333333,2887349.21541235,5001678,276,0,0,0,0,136,136,0.7995252419,0.7995252419,0,972,149.2222222222,332.0428352554,110252.444444444,0,0,0,1,0,0,0,0,1,167.875,92.75,243.0,0,0,0,0,0,0,4,371,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
1476979,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,666.2247737,4.739403878,246163.1667,602787.5108,1476598.0,12.0,343.0,171.5,193.0401513,308.0,35.0,1476967.0,492322.3333,852407.7466,1476598.0,25.0,0,0,0,0,72,92,2.03117309,2.708230787,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
400655,22,20,1912,2665,640,0,86.9090909091,137.6880217811,976,0,133.25,268.7712537496,11423.7935380814,104.8283435874,9772.0731707317,24141.6816340435,132909,4,400607,19076.5238095238,33482.3863376239,132909,283,400651,21086.8947368421,43911.6507937557,169867,11,0,0,0,0,712,648,54.9100847362,49.9182588511,0,976,106.4418604651,207.2918694941,42969.919158361,0,0,0,1,0,0,0,0,0,108.9761904762,86.9090909091,133.25,0,0,0,0,0,0,22,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
1348,1,1,45.0,61.0,45.0,45.0,45.0,0.0,61.0,61.0,61.0,0.0,78635.01483679525,1483.679525222552,1348.0,0.0,1348.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,741.839762611276,741.839762611276,45.0,61.0,50.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,75.5,45.0,61.0,0,0,0,0,0,0,1,45,1,61,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
11129280,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.1797061445,11129280.0,0.0,11129280,11129280,11129280,11129280.0,0.0,11129280,11129280,0,0.0,0.0,0,0,0,0,0,0,64,0,0.1797061445,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0.0,0.0,0,0,11129280.0,0.0,11129280,11129280,0,1,0,2
107429771,14,3,2530,0,230,0,180.7142857143,97.9375221341,0,0,0.0,0.0,23.5502689473,0.1582429139,6714360.6875,13926147.9946432,53286913,2,107429769,8263828.38461538,15117893.6471367,53286913,126,107429767,53714883.5,32127130.0239543,76432195,30997572,0,0,0,0,456,100,0.1303176938,0.0279252201,0,230,140.5555555556,115.375204912,13311.4379084967,0,0,0,1,0,0,0,0,0,148.8235294118,180.7142857143,0.0,0,0,0,0,0,0,14,2530,3,0,26883,0,11,32,5515090.0,1793326.03467914,6783163,4247017,24099897.25,20603138.1119581,53286913,6655891,0,1,0,2
12912,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,35238.53779,542.1313507,2152.0,4782.885823,11905.0,0.0,589.0,294.5,335.8757211,532.0,57.0,12403.0,4134.333333,6734.199754,11905.0,0.0,0,0,0,0,72,92,232.3420074,309.7893432,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
11896,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38248.15064,588.4330868,1982.666667,4461.792629,11084.0,16.0,513.0,256.5,275.0645379,451.0,62.0,11467.0,3822.333333,6291.236153,11084.0,16.0,0,0,0,0,72,92,252.1856086,336.2474781,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
832,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,92548.07692,3605.769231,416,565.6854249,816,16,832,416,565.6854249,816,16,0,0,0,0,0,1,0,0,0,60,0,3605.769231,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,253,-1,1,20,0,0,0,0,0,0,0,0,0,1,0,4
116551,2,1,0,0,0,0,0,0,0,0,0,0,0,25.73980489,58275.5,82385.71818,116531,20,116551,116551,0,116551,116551,0,0,0,0,0,0,0,0,0,40,20,17.15986993,8.579934964,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0,0,0,0,0,0,0,0,0,1,0,4
862,1,1,35,63,35,35,35,0,63,63,63,0,113689.0951,2320.185615,862,0,862,862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1160.092807,1160.092807,35,63,44.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,66.5,35,63,0,0,0,0,0,0,1,35,1,63,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
7012732,5,3,436,972,436,0,87.2,194.985127638,972,0,324.0,561.1844616523,200.7776712414,1.140782223,1001818.85714286,2631518.36492676,6969434,6,7012732,1753183.0,3477781.26547918,6969769,68,6969854,3484927.0,4927837.05758399,6969434,420,0,0,0,0,168,104,0.7129888894,0.4277933336,0,972,156.4444444444,338.1209514032,114325.777777778,0,0,0,1,0,0,0,0,0,176.0,87.2,324.0,0,0,0,0,0,0,5,436,3,972,26883,219,1,32,426.0,0.0,426,426,6969434.0,0.0,6969434,6969434,0,1,0,2
57023487,153,104,54995,72483,646,0,359.4444444444,271.4171844443,1068,0,696.9519230769,368.1950301001,2235.5349822784,4.5069148437,222747.99609375,418590.631468274,1196592,5,57021900,375144.078947368,488291.285049242,1196592,345,57023482,553626.038834952,561296.672755025,1260709,26,0,0,0,0,3072,2092,2.6831049459,1.8238098978,0,1068,494.1007751938,355.3850511093,126298.534551926,0,0,1,1,0,0,0,1,0,496.0233463035,359.4444444444,696.9519230769,0,0,0,0,0,0,153,54995,104,72483,8192,1228,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
12942,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.5356205,12942.0,0.0,12942.0,12942.0,12942.0,12942.0,0.0,12942.0,12942.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,154.5356205,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
1585119,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,620.7735823,4.416072232,264186.5,646939.3985,1584746.0,5.0,341.0,170.5,164.75588,287.0,54.0,1585113.0,528371.0,914847.5993,1584746.0,27.0,0,0,0,0,72,92,1.892602385,2.523469847,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
265,1,1,0,0,0,0,0,0,0,0,0,0,0,7547.169811,265,0,265,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,3773.584906,3773.584906,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1024,0,0,24,0,0,0,0,0,0,0,0,0,1,0,4
5064181,4,4,469,662,469,0,117.25,234.5,662,0,165.5,331.0,223.3332497397,1.5797223677,723454.428571429,1886008.78492774,5000186,7,63995,21331.6666666667,36673.2507467409,63678,23,5064174,1688058.0,2868798.50106504,5000461,319,0,0,0,0,136,136,0.7898611839,0.7898611839,0,662,125.6666666667,253.9872044021,64509.5,0,0,0,1,0,0,0,0,1,141.375,117.25,165.5,0,0,0,0,0,0,4,469,4,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
5086215,12,7,1148,1581,677,0,95.66666667,195.2189136,1173,0,225.8571429,430.0986044,536.5482977,3.735587269,282567.5,588321.3929,2457934,53,5086215,462383.1818,760580.8898,2457934,89,4726273,787712.1667,1019221.468,2784229,134259,0,0,0,0,252,152,2.359318275,1.376268994,0,1173,136.45,292.3279476,85455.62895,0,0,1,1,0,0,0,1,0,143.6315789,95.66666667,225.8571429,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,0,0,0,0,0,0,0,0,0,1,0,4
497,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4024.144869,497.0,0.0,497.0,497.0,497.0,497.0,0.0,497.0,497.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4024.144869,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
9467334,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.2112527138,9467334.0,0.0,9467334,9467334,9467334,9467334.0,0.0,9467334,9467334,0,0.0,0.0,0,0,0,0,0,0,64,0,0.2112527138,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0.0,0.0,0,0,9467334.0,0.0,9467334,9467334,0,1,0,2
693,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2886.002886,693.0,0.0,693.0,693.0,693.0,693.0,0.0,693.0,693.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2886.002886,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
54448,5,3,366,662,366,0,73.2,163.680175953,662,0,220.6666666667,382.2058782035,18880.39964737,146.9291801352,7778.2857142857,19014.5023575365,50834,7,54448,13612.0,24858.7604544823,50834,53,3242,1621.0,1835.6492039603,2919,323,0,0,0,0,168,104,91.8307375845,55.0984425507,0,662,114.2222222222,238.4270212129,56847.4444444444,0,0,0,1,0,0,0,0,0,128.5,73.2,220.6666666667,0,0,0,0,0,0,5,366,3,662,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
6984286,5,3,376,972,376,0,75.2,168.152311908,972,0,324.0,561.1844616523,193.0046965431,1.1454284661,997755.142857143,2628134.30280909,6957764,3,6984286,1746071.5,3474722.03706469,6958123,65,6958109,3479054.5,4919638.15445613,6957764,345,0,0,0,0,168,104,0.7158927913,0.4295356748,0,972,149.7777777778,332.4642002448,110532.444444444,0,0,0,1,0,0,0,0,0,168.5,75.2,324.0,0,0,0,0,0,0,5,376,3,972,26883,219,1,32,348.0,0.0,348,348,6957764.0,0.0,6957764,6957764,0,1,0,2
17,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,117647.058823529,17.0,0.0,17,17,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,58823.5294117647,58823.5294117647,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
116229050,18,17,610,649,517,0,33.88888889,121.3138317,497,0,38.17647059,123.8286292,10.83205963,0.301129537,3418501.471,4715664.539,10000000,19,116000000,6837002.941,4629830.115,10000000,42,111000000,6910789.5,4783294.567,10000000,428,0,0,0,0,372,484,0.154866619,0.146262918,0,517,34.97222222,119.1571558,14198.42778,0,0,1,1,0,0,0,1,0,35.97142857,33.88888889,38.17647059,0,0,0,0,0,0,18,610,17,649,8192,1038,14,20,52403.25,76291.2099,294660,30284,9633347.417,1262064.662,10000000,5626032,0,1,0,4
5017768,4,4,432,972,432,0,108.0,216.0,972,0,243.0,486.0,279.8056825266,1.5943343734,716824.0,1892346.59075639,5008257,6,9511,3170.3333333333,5192.1845434589,9164,48,5017762,1672587.33333333,2889385.4631157,5008959,348,0,0,0,0,136,136,0.7971671867,0.7971671867,0,972,156.0,337.7099347073,114048.0,0,0,0,1,0,0,0,0,1,175.5,108.0,243.0,0,0,0,0,0,0,4,432,4,972,26883,219,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,2
1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
11696,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,38902.18878,598.495212,1949.333333,4250.026855,10612.0,15.0,569.0,284.5,327.3904397,516.0,53.0,11201.0,3733.666667,5963.365018,10612.0,15.0,0,0,0,0,72,92,256.497948,341.997264,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
427,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4683.840749,427.0,0.0,427.0,427.0,427.0,427.0,0.0,427.0,427.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4683.840749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
89479709,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271541842,0.0670543084,17895941.8,15345208.882725,41990461,4000188,89479709,17895941.8,15345208.882725,41990461,4000188,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670543084,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000188.0,0.0,4000188,4000188,21369880.25,15281107.8953729,41990461,7200411,0,0,1,3
23112338,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0865338678,23112338.0,0.0,23112338,23112338,23112338,23112338.0,0.0,23112338,23112338,0,0.0,0.0,0,0,0,0,0,0,64,0,0.0865338678,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,221,-1,0,32,0.0,0.0,0,0,23112338.0,0.0,23112338,23112338,0,1,0,2
11632,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39116.23109,601.7881706,1938.666667,4133.318263,10352.0,1.0,881.0,440.5,546.5935419,827.0,54.0,10828.0,3609.333333,5844.128193,10352.0,1.0,0,0,0,0,72,92,257.909216,343.8789546,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
9674,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,47033.28509,723.5890014,1612.333333,3565.5299,8882.0,0.0,496.0,248.0,280.0142853,446.0,50.0,9247.0,3082.333333,5025.973173,8882.0,0.0,0,0,0,0,72,92,310.109572,413.4794294,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
12414090,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161107258,12400000.0,0.0,12400000.0,12400000.0,12400000.0,12400000.0,0.0,12400000.0,12400000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.161107258,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,252,-1,0,20,0.0,0.0,0.0,0.0,12400000.0,0.0,12400000.0,12400000.0,0,1,0,6
450,1,1,42,58,42,42,42,0,58,58,58,0,222222.2222,4444.444444,450,0,450,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2222.222222,2222.222222,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,0
61029303,14,13,1065,1542,403,0,76.0714285714,146.8376729515,705,0,118.6153846154,253.8088317552,42.717184563,0.442410427,2347280.88461538,4274059.11990048,10003761,26,61029303,4694561.76923077,5120441.78754046,10015361,192,61017567,5084797.25,5154837.48511184,10015451,202,0,0,0,0,292,344,0.2293979992,0.2130124278,0,705,93.1071428571,199.4914533184,39796.83994709,0,0,0,1,0,0,0,0,0,96.5555555556,76.0714285714,118.6153846154,0,0,0,0,0,0,14,1065,13,1542,8192,127,10,20,28601.0,41466.9951117753,113245,11533,9992865.66666667,26411.8126652955,10003761,9938953,0,1,0,0
806226,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1220.501447,8.682428996,134371.0,328876.8824,805688.0,3.0,515.0,257.5,359.9173516,512.0,3.0,806223.0,268741.0,465009.8089,805688.0,19.0,0,0,0,0,72,92,3.721040998,4.961387998,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
382458,26,20,1912,2665,640,0,73.5384615385,130.1817900535,976,0,133.25,268.7712537496,11967.3271313451,120.2746445361,8499.0666666667,16932.8095792002,79167,5,382402,15296.08,23714.6742526647,79167,96,382450,20128.947368421,32654.8788042353,119205,14,0,0,0,0,840,648,67.9813208248,52.2933237114,0,976,97.3829787234,200.3366246652,40134.7631822387,0,0,0,1,0,0,0,0,0,99.5,73.5384615385,133.25,0,0,0,0,0,0,26,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
23666,3,5,428,2267,428,0,142.6666667,247.1059152,1460,0,453.4,662.3804043,113876.4472,338.0376912,3380.857143,5545.114108,11520,0,11735,5867.5,8015.055365,11535,200,12146,3036.5,5769.085687,11684,0,0,0,0,0,72,112,126.7641342,211.273557,0,1460,299.4444444,519.498583,269878.7778,0,0,1,1,0,0,0,1,1,336.875,142.6666667,453.4,0,0,0,0,0,0,3,428,5,2267,8192,237,1,20,0,0,0,0,0,0,0,0,0,1,0,4
6418,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.6235587,6418.0,0.0,6418.0,6418.0,6418.0,6418.0,0.0,6418.0,6418.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,311.6235587,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
228,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,447368.4210526316,8771.929824561403,228.0,0.0,228.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4385.964912280701,4385.964912280701,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
348,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,321839.08045977,5747.1264367816,348.0,0.0,348,348,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2873.5632183908,2873.5632183908,48,64,53.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,0,0,0,0,0,0,1,48,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
58458574,203,104,56083,189896,680,0,276.2709359606,291.6989844299,1935,0,1825.9230769231,320.3630432217,4207.7488924037,5.2515820861,191041.091503268,363713.054928183,1027196,17,58456358,289387.910891089,414891.908937632,1027196,382,58458549,567558.72815534,427507.79561777,1029894,36,0,0,0,0,4072,2092,3.4725445065,1.7790375797,0,1935,798.6331168831,793.9953756095,630428.656489276,0,0,1,1,0,0,0,1,0,801.2345276873,276.2709359606,1825.9230769231,0,0,0,0,0,0,203,56083,104,189896,8192,1281,101,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
509,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5893.9096267191,254.5,352.8462838121,504,5,509,254.5,352.8462838121,504,5,0,0.0,0.0,0,0,0,0,0,0,60,0,5893.9096267191,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
11861238,4,4,255,972,255,0,63.75,127.5,972,0,243.0,486.0,103.4462001353,0.6744658526,1694462.57142857,2942446.74764307,6855656,4,6856604,2285534.66666667,3958115.70698765,6855973,140,11861233,3953744.33333333,3546352.44300032,6855656,630,0,0,0,0,136,136,0.3372329263,0.3372329263,0,972,136.3333333333,324.5242671974,105316.0,0,0,0,1,0,0,0,0,1,153.375,63.75,243.0,0,0,0,0,0,0,4,255,4,972,26883,219,1,32,635.0,0.0,635,635,6855656.0,0.0,6855656,6855656,0,1,0,2
174,2,0,0,0,0,0,0,0,0,0,0,0,0,11494.25287,174,0,174,174,174,174,0,174,174,0,0,0,0,0,0,0,0,0,40,0,11494.25287,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,0,1,0,4
107365393,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.5643900638,0.167651787,6315611.35294118,13459254.9557787,53235365,4,107365389,7668956.35714286,14552790.0080839,53235365,272,106299844,53149922.0,31325640.7509353,75300495,30999349,0,0,0,0,496,100,0.1397098225,0.0279419645,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6060977.0,2478149.05276337,7813293,4308661,23810858.75,20607163.8238058,53235365,6640329,0,1,0,2
2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
1080,1,1,34,98,34,34,34.0,0.0,98,98,98.0,0.0,122222.222222222,1851.8518518519,1080.0,0.0,1080,1080,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,925.9259259259,925.9259259259,34,98,55.3333333333,36.9504172281,1365.3333333333,0,0,0,0,0,0,0,0,1,83.0,34.0,98.0,0,0,0,0,0,0,1,34,1,98,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
502,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3984.063745,502.0,0.0,502.0,502.0,502.0,502.0,0.0,502.0,502.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3984.063745,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
89479973,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5270552663,0.0670541105,17895994.6,15344481.2721026,41990587,4000458,89479973,17895994.6,15344481.2721026,41990587,4000458,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670541105,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000458.0,0.0,4000458,4000458,21369878.75,15280215.9701928,41990587,7208173,0,0,1,3
66890,3,2,54,0,54,0,18,31.17691454,0,0,0,0,807.2955599,74.74958888,16722.5,27765.19292,57935,18,58245,29122.5,40747.02827,57935,310,66872,66872,0,66872,66872,0,0,0,0,72,52,44.84975333,29.89983555,0,54,9,22.04540769,486,0,0,1,1,0,0,0,1,0,10.8,18,0,0,0,0,0,0,0,3,54,2,0,8192,0,1,20,0,0,0,0,0,0,0,0,0,1,0,4
