Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,prot__0,prot__6,prot__17,target
5,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,200000.0,200000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
2676,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.3841555,2676.0,0.0,2676.0,2676.0,2676.0,2676.0,0.0,2676.0,2676.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,747.3841555,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
798,3,4,161.0,488.0,161.0,0.0,53.66666666666666,92.95339333952974,488.0,0.0,122.0,244.0,813283.2080200501,8771.929824561405,133.0,101.1592803454038,294.0,1.0,490.0,245.0,144.2497833620557,347.0,143.0,504.0,168.0,183.84504344692027,365.0,1.0,0,0,0,0,72,92,3759.3984962406016,5012.5313283208025,0.0,488.0,81.125,173.78758586274222,30202.125,0,0,0,1,0,0,0,0,1.0,92.71428571428572,53.66666666666666,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
860017,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1144.163429,8.139373989,143336.1667,350826.1886,859457.0,2.0,535.0,267.5,375.4737008,533.0,2.0,860011.0,286670.3333,496047.8703,859457.0,21.0,0,0,0,0,72,92,3.488303138,4.651070851,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
25708,2,0,0,0,0,0,0,0,0,0,0,0,0,77.79679477,25708,0,25708,25708,25708,25708,0,25708,25708,0,0,0,0,0,0,0,0,0,64,0,77.79679477,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
1128,5,2,935.0,341.0,935.0,0.0,187.0,418.1447118,341.0,0.0,170.5,241.1234124,1131205.674,6205.673759,188.0,230.9943722,596.0,7.0,1128.0,282.0,397.585211,856.0,7.0,596.0,596.0,0.0,596.0,596.0,0,0,0,0,124,40,4432.624113,1773.049645,0.0,935.0,159.5,335.3002918,112426.2857,0,0,1,1,0,0,0,1,0.0,182.2857143,187.0,170.5,0,0,0,0,0,0,5,935,2,341,65535,32768,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
14071105,8,9,1144,1581,677,0,143,227.9699228,1173,0,175.6666667,385.5612792,193.6592755,1.208149609,879444.0625,1971807.637,6231621,5,14100000,2010157.857,2908674.945,6514868,5,13900000,1743666.5,2577331.075,6231621,121277,0,0,0,0,172,192,0.568540992,0.639608616,0,1173,151.3888889,305.0398506,93049.31046,0,0,1,1,0,0,0,1,1,160.2941176,143,175.6666667,0,0,0,0,0,0,8,1144,9,1581,8192,62856,5,20,328311.5,56010.63524,367917,288706,5885207,489903.377,6231621,5538793,0,1,0,4
26842886,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074507637,26800000.0,0.0,26800000.0,26800000.0,26800000.0,26800000.0,0.0,26800000.0,26800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.074507637,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,26800000.0,0.0,26800000.0,26800000.0,0,1,0,6
24257861,13,18,1552,3517,661,0,119.3846154,179.7908685,1173,0,195.3888889,370.8397686,208.9631893,1.277936253,808595.3667,1683065.528,6386850,18,24300000,2021488.417,2447488.715,6548378,59,24100000,1417217,2064936.573,6386850,77506,0,0,0,0,292,428,0.535908751,0.742027502,0,1173,158.40625,300.2837217,90170.31351,0,0,0,1,0,0,0,0,1,163.516129,119.3846154,195.3888889,0,0,0,0,0,0,13,1552,18,3517,8192,62872,8,20,5295561.5,3173758.985,7539748,3051375,6167943,309581.2483,6386850,5949036,0,1,0,4
89479665,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5271706706,0.0670543413,17895933.0,15345213.4264914,41990474,4000242,89479665,17895933.0,15345213.4264914,41990474,4000242,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670543413,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000242.0,0.0,4000242,4000242,21369855.75,15281137.7735095,41990474,7200362,0,0,1,3
17201321,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627014,17200000.0,0.0,17200000.0,17200000.0,17200000.0,17200000.0,0.0,17200000.0,17200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.11627014,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,17200000.0,0.0,17200000.0,17200000.0,0,1,0,6
6971,2,1,38,0,38,0,19,26.87005769,0,0,0,0,5451.154784,430.3543251,3485.5,4906.613955,6955,16,6971,6971,0,6971,6971,0,0,0,0,0,1,0,0,0,40,20,286.9028834,143.4514417,0,38,19,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19,0,0,0,0,0,0,0,2,38,1,0,123,0,0,20,0,0,0,0,0,0,0,0,0,1,0,4
52101,3,0,0,0,0,0,0,0,0,0,0,0,0,57.58046871,26050.5,24756.51552,43556,8545,52101,26050.5,24756.51552,43556,8545,0,0,0,0,0,0,0,0,0,96,0,57.58046871,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
635247,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,1549.003773,11.01933579,105874.5,259086.2459,634732.0,9.0,468.0,234.0,239.002092,403.0,65.0,635238.0,211746.0,366316.6905,634732.0,28.0,0,0,0,0,72,92,4.72257248,6.296763306,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
935,4,3,161,488,161,0,40.25,80.5,488,0,162.6666666667,281.7469313645,694117.647058824,7486.6310160428,155.8333333333,86.0358452429,272,51,935,311.6666666667,181.2659188412,487,125,579,289.5,77.0746391493,344,235,0,0,0,0,92,72,4278.0748663102,3208.5561497326,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,0,92.7142857143,40.25,162.6666666667,0,0,0,0,0,0,4,161,3,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0
65550,3,0,0,0,0,0,0,0,0,0,0,0,0,45.76659039,32775,11627.66391,40997,24553,65550,32775,11627.66391,40997,24553,0,0,0,0,0,0,0,0,0,96,0,45.76659039,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
27796,2,0,0,0,0,0,0,0,0,0,0,0,0,71.95279896,27796,0,27796,27796,27796,27796,0,27796,27796,0,0,0,0,0,0,0,0,0,64,0,71.95279896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
246,1,1,28,44,28,28,28,0,44,44,44,0,292682.9268,8130.081301,246,0,246,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4065.04065,4065.04065,28,44,33.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,50,28,44,0,0,0,0,0,0,1,28,1,44,-1,-1,0,8,0,0,0,0,0,0,0,0,0,0,1,4
119668114,76,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6350898118106884,1595574.8533333335,1618487.4044038076,9403542.0,415906.0,119668114.0,1595574.8533333335,1618487.4044038076,9403542.0,415906.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6350898118106884,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,76,0,0,0,-1,-1,0,0,44823122.5,47865847.70578059,78669388.0,10976857.0,8713025.5,976537.7993424012,9403542.0,8022509.0,1,0,0,0
34770,3,1,107,0.0,69,0,35.66666667,34.55912808,0,0,0.0,0.0,3077.365545,115.0417026,11590.0,19969.715,34649.0,23.0,34770.0,17385.0,24414.98294,34649.0,121.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,20,86.28127696,28.76042565,0,69,35.2,34.53548899,1192.7,0,1,0,0,1,0,0,0,0,44.0,35.66666667,0.0,0,0,0,0,0,0,3,107,1,0,176,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
367794,22,20,1944,2665,640,0,88.3636363636,137.8690011274,976,0,133.25,268.7712537496,12531.4714215023,114.1943587987,8970.5853658537,20553.2947176062,93066,3,367599,17504.7142857143,31593.7204965526,109426,5,367785,19357.1052631579,34338.0203287757,130976,13,0,0,0,0,712,648,59.8160927041,54.3782660946,0,976,107.1860465116,207.2815265026,42965.6312292359,0,0,0,1,0,0,0,0,0,109.7380952381,88.3636363636,133.25,0,0,0,0,0,0,22,1944,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
2037297,9,8,1148,1640,677,0,127.5555556,218.6910556,1173,0,205,402.5401488,1368.479903,8.34438965,127331.0625,234018.5572,953181,3,2037297,254662.125,368758.4868,1121236,3,1921181,274454.4286,307565.8376,953181,89044,0,0,0,0,204,172,4.41761805,3.9267716,0,1173,154.8888889,303.6716278,92216.45752,0,0,1,1,0,0,0,1,0,164,127.5555556,205,0,0,0,0,0,0,9,1148,8,1640,8192,62852,5,20,0,0,0,0,0,0,0,0,0,1,0,4
521,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3838.771593,521.0,0.0,521.0,521.0,521.0,521.0,0.0,521.0,521.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3838.771593,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
336942,22,22,1944,2665,640,0,88.3636363636,137.8690011274,976,0,121.1363636364,258.6415602914,13678.912097631,130.5862730084,7835.8604651163,19118.2983086404,86330,2,336192,16009.1428571429,25237.8290375494,86330,190,336940,16044.7619047619,34657.633068207,125600,15,0,0,0,0,712,712,65.2931365042,65.2931365042,0,976,102.4222222222,203.7441007388,41511.6585858586,0,0,0,1,0,0,0,0,1,104.75,88.3636363636,121.1363636364,0,0,0,0,0,0,22,1944,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
387535,24,20,1912,2665,640,0,79.6666666667,133.8339875812,976,0,133.25,268.7712537496,11810.5461442192,113.5381320397,9012.4418604651,22258.7345673155,116300,5,387373,16842.3043478261,29042.5025678429,116300,146,387511,20395.3157894737,38031.1914340681,153861,11,0,0,0,0,776,648,61.9298902035,51.6082418362,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,0,104.0227272727,79.6666666667,133.25,0,0,0,0,0,0,24,1912,20,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
31033920,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064445613,31000000.0,0.0,31000000.0,31000000.0,31000000.0,31000000.0,0.0,31000000.0,31000000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.064445613,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,31000000.0,0.0,31000000.0,31000000.0,0,1,0,6
176,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17045.4545454545,88.0,103.2375900532,161,15,176,88.0,103.2375900532,161,15,0,0.0,0.0,0,0,0,0,0,0,60,0,17045.4545454545,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,2053,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,3
3195,2,0,0,0,0,0,0,0,0,0,0,0,0,625.9780908,3195,0,3195,3195,3195,3195,0,3195,3195,0,0,0,0,0,0,0,0,0,64,0,625.9780908,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
491,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4073.319756,491.0,0.0,491.0,491.0,491.0,491.0,0.0,491.0,491.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4073.319756,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.0769230769,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,38461.5384615385,38461.5384615385,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,0
9815,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46357.61589,713.1940907,1635.833333,3563.07538,8898.0,19.0,590.0,295.0,345.0681092,539.0,51.0,9295.0,3098.333333,5025.254455,8898.0,37.0,0,0,0,0,72,92,305.6546103,407.5394804,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
55633531,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035949543,55600000.0,0.0,55600000.0,55600000.0,55600000.0,55600000.0,0.0,55600000.0,55600000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.035949543,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,55600000.0,0.0,55600000.0,55600000.0,0,1,0,6
632,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3164.556962,632.0,0.0,632.0,632.0,632.0,632.0,0.0,632.0,632.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3164.556962,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
3142,2,0,0,0,0,0,0,0,0,0,0,0,0,636.5372374,3142,0,3142,3142,3142,3142,0,3142,3142,0,0,0,0,0,0,0,0,0,64,0,636.5372374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
37206,2,0,0,0,0,0,0,0,0,0,0,0,0,53.75477074,37206,0,37206,37206,37206,37206,0,37206,37206,0,0,0,0,0,0,0,0,0,64,0,53.75477074,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
296,1,1,43,59.0,43,43,43.0,0.0,59,59,59.0,0.0,344594.5946,6756.756757,296.0,0.0,296.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3378.378378,3378.378378,43,59,48.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0
16959,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.9314818,16959.0,0.0,16959.0,16959.0,16959.0,16959.0,0.0,16959.0,16959.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,117.9314818,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
450,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4444.444444,450.0,0.0,450.0,450.0,450.0,450.0,0.0,450.0,450.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4444.444444,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
116413365,14,13,651,3594,205,0,46.5,67.66631931,1430,0,276.4615385,473.00557,36.46488528,0.231932133,4477437.115,15800000,58100000,2,116000000,8954874.231,21800000,58200000,173,116000000,9695999,22600000,58100000,2,0,0,0,0,292,272,0.120261106,0.111671027,0,1430,151.6071429,340.1871314,115727.2844,0,0,1,1,0,0,0,1,0,157.2222222,46.5,276.4615385,0,0,0,0,0,0,14,651,13,3594,8192,189,7,20,104072,59822.6479,146373,61771,58100000,72439.5542,58100000,58000000,0,1,0,4
16727,2,0,0,0,0,0,0,0,0,0,0,0,0,119.5671669,16727,0,16727,16727,16727,16727,0,16727,16727,0,0,0,0,0,0,0,0,0,64,0,119.5671669,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
2998,2,0,0,0,0,0,0,0,0,0,0,0,0,667.1114076,2998,0,2998,2998,2998,2998,0,2998,2998,0,0,0,0,0,0,0,0,0,64,0,667.1114076,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,0,1,0,2
2073,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.7853353,2073.0,0.0,2073.0,2073.0,2073.0,2073.0,0.0,2073.0,2073.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,964.7853353,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,6
100844,9,7,505,3775,194,0,56.11111111,82.06619957,1460,0,539.2857143,655.4267603,42441.79128,158.660902,6722.933333,10183.12501,30641,5,100844,12605.5,11265.121,30654,17,66647,11107.83333,19538.7119,48445,11,0,0,0,0,192,152,89.24675737,69.41414462,0,1460,251.7647059,475.5241226,226123.1912,0,0,1,1,0,0,0,1,0,267.5,56.11111111,539.2857143,0,0,0,0,0,0,9,505,7,3775,8192,30,4,20,0,0,0,0,0,0,0,0,0,1,0,4
6,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,333333.333333333,6.0,0.0,6,6,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,166666.666666667,166666.666666667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
9106,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,49967.05469,768.7239183,1517.666667,3348.105415,8346.0,26.0,468.0,234.0,253.1442277,413.0,55.0,8736.0,2912.0,4709.015608,8346.0,26.0,0,0,0,0,72,92,329.4531078,439.2708105,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
338798,22,22,1928,2665,640,0,87.6363636364,137.7805520365,976,0,121.1363636364,258.6415602914,13556.750630169,129.8708965224,7879.023255814,19253.4136113553,92533,4,337015,16048.3333333333,25508.4469859169,92533,276,338794,16133.0476190476,34689.6680446443,129047,10,0,0,0,0,712,712,64.9354482612,64.9354482612,0,976,102.0666666667,203.7409674518,41510.3818181818,0,0,0,1,0,0,0,0,1,104.3863636364,87.6363636364,121.1363636364,0,0,0,0,0,0,22,1928,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
146,2,0,0,0,0,0,0,0,0,0,0,0,0,13698.63014,146,0,146,146,146,146,0,146,146,0,0,0,0,0,0,0,0,0,40,0,13698.63014,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0,0,1,0,4
20474030,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097684725,20500000.0,0.0,20500000.0,20500000.0,20500000.0,20500000.0,0.0,20500000.0,20500000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.097684725,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2049,-1,0,20,0.0,0.0,0.0,0.0,20500000.0,0.0,20500000.0,20500000.0,0,1,0,6
5255849,5,3,935,334,935,0,187,418.1447118,334,0,111.3333333,192.8349899,241.4452927,1.522113744,750835.5714,1959203.429,5193702,5,5255849,1313962.25,2586586.659,5193710,19,12013,6006.5,4834.489063,9425,2588,0,0,0,0,168,104,0.95132109,0.570792654,0,935,141,317.579124,100856.5,0,0,0,0,1,0,0,0,0,158.625,187,111.3333333,0,0,0,0,0,0,5,935,3,334,219,211,1,32,0,0,0,0,5193702,0,5193702,5193702,0,1,0,0
89479425,6,0,3000,0,500,500,500.0,0.0,0,0,0.0,0.0,33.5272605965,0.0670545212,17895885.0,15345164.1499237,41990302,4000312,89479425,17895885.0,15345164.1499237,41990302,4000312,0,0.0,0.0,0,0,0,0,0,0,48,0,0.0670545212,0.0,500,500,500.0,0.0,0.0,0,0,0,0,0,0,0,0,0,583.3333333333,500.0,0.0,0,0,0,0,0,0,6,3000,0,0,-1,-1,5,8,4000312.0,0.0,4000312,4000312,21369778.25,15281116.5048511,41990302,7200252,0,0,1,3
483,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4140.786749,483.0,0.0,483.0,483.0,483.0,483.0,0.0,483.0,483.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4140.786749,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,5
618,1,1,45,73,45,45,45.0,0.0,73,73,73.0,0.0,190938.511326861,3236.2459546926,618.0,0.0,618,618,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1618.1229773463,1618.1229773463,45,73,54.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,81.5,45.0,73.0,0,0,0,0,0,0,1,45,1,73,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
329,1,1,38,166,38,38,38.0,0.0,166,166,166.0,0.0,620060.790273556,6079.0273556231,329.0,0.0,329,329,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3039.5136778116,3039.5136778116,38,166,80.6666666667,73.9008344563,5461.3333333333,0,0,0,0,0,0,0,0,1,121.0,38.0,166.0,0,0,0,0,0,0,1,38,1,166,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,0,0,1,0
381403,22,22,1912,2665,640,0,86.9090909091,137.6880217811,976,0,121.1363636364,258.6415602914,12000.429991374,115.3635393534,8869.8372093023,18923.8771975289,95994,4,381189,18151.8571428571,29745.2626720386,95994,176,381397,18161.7619047619,39204.6796516752,177307,14,0,0,0,0,712,712,57.6817696767,57.6817696767,0,976,101.7111111111,203.7371995112,41508.8464646465,0,0,0,1,0,0,0,0,1,104.0227272727,86.9090909091,121.1363636364,0,0,0,0,0,0,22,1912,22,2665,26883,230,16,32,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0,1
